"sub" "cond" "rt" "accuracy"
"13757" 46 2 0.424772797619324 1
"13758" 46 2 0.965772797619324 1
"13759" 46 2 0.432772797619324 1
"13760" 46 2 0.505772797619324 1
"13761" 46 2 0.815772797619324 1
"13762" 46 2 0.830772797619324 1
"13763" 46 2 0.710772797619324 1
"13764" 46 2 0.863772797619324 0
"13765" 46 2 0.756772797619324 1
"13766" 46 2 0.415772797619324 1
"13767" 46 2 0.487772797619324 1
"13768" 46 2 0.799772797619324 1
"13769" 46 2 0.934772797619324 1
"13770" 46 2 1.03677279761932 1
"13771" 46 2 0.792772797619324 1
"13772" 46 2 1.09177279761932 1
"13773" 46 2 0.532772797619324 1
"13774" 46 2 0.541772797619324 1
"13775" 46 2 0.475772797619324 1
"13776" 46 2 1.08777279761932 1
"13777" 46 2 0.827772797619324 1
"13778" 46 2 0.462772797619324 1
"13779" 46 2 0.440772797619324 1
"13780" 46 2 0.552772797619324 1
"13781" 46 2 0.693772797619324 1
"13782" 46 2 1.20977279761932 1
"13783" 46 2 0.949772797619324 1
"13784" 46 2 0.638772797619324 1
"13785" 46 2 0.682772797619324 1
"13786" 46 2 0.689772797619324 1
"13787" 46 2 0.770772797619324 1
"13788" 46 2 0.391772797619324 1
"13789" 46 2 0.544772797619324 1
"13790" 46 2 0.732772797619324 1
"13791" 46 2 0.688772797619324 1
"13792" 46 2 0.442772797619324 1
"13793" 46 2 0.381772797619324 1
"13794" 46 2 0.518772797619324 1
"13795" 46 2 0.632772797619324 1
"13796" 46 2 0.616772797619324 1
"13797" 46 2 0.390772797619324 1
"13798" 46 2 0.585772797619324 1
"13799" 46 2 0.555772797619324 1
"13800" 46 2 0.572772797619324 1
"13801" 47 2 0.915619428907304 1
"13802" 47 2 1.5106194289073 1
"13803" 47 2 0.750619428907304 1
"13804" 47 2 0.452619428907304 0
"13805" 47 2 0.928619428907304 1
"13806" 47 2 0.882619428907303 1
"13807" 47 2 0.644619428907304 1
"13808" 47 2 0.976619428907304 1
"13809" 47 2 1.5976194289073 1
"13810" 47 2 1.2706194289073 1
"13811" 47 2 0.711619428907303 1
"13812" 47 2 0.567619428907304 1
"13813" 47 2 0.805619428907304 1
"13814" 47 2 0.589619428907304 1
"13815" 47 2 1.0176194289073 1
"13816" 47 2 1.1926194289073 1
"13817" 47 2 0.740619428907304 1
"13818" 47 2 0.793619428907304 1
"13819" 47 2 0.956619428907304 1
"13820" 47 2 0.710619428907304 1
"13821" 47 2 1.4216194289073 1
"13822" 47 2 2.3326194289073 1
"13823" 47 2 0.549619428907304 1
"13824" 47 2 0.748619428907304 1
"13825" 47 2 1.0376194289073 1
"13826" 47 2 0.961619428907303 1
"13827" 47 2 1.1906194289073 1
"13828" 47 2 0.599619428907304 1
"13829" 47 2 0.658619428907304 1
"13830" 47 2 0.634619428907303 1
"13831" 47 2 0.591619428907304 1
"13832" 47 2 1.1356194289073 1
"13833" 47 2 2.6126194289073 1
"13834" 47 2 0.613619428907304 1
"13835" 47 2 1.0466194289073 0
"13836" 47 2 1.0986194289073 1
"13837" 47 2 1.2756194289073 1
"13838" 47 2 1.0426194289073 1
"13839" 47 2 0.622619428907303 1
"13840" 47 2 0.562619428907304 1
"13841" 47 2 1.2996194289073 1
"13842" 47 2 0.702619428907304 1
"13843" 47 2 1.1246194289073 1
"13844" 47 2 0.995619428907303 1
"13845" 47 2 0.569619428907304 1
"13846" 47 2 0.711619428907303 1
"13847" 47 2 0.776619428907304 1
"13848" 47 2 0.829619428907304 1
"13849" 47 2 0.883619428907304 1
"13850" 47 2 0.987619428907303 1
"13851" 47 2 0.651619428907304 1
"13852" 47 2 0.796619428907304 1
"13853" 47 2 0.739619428907303 1
"13854" 47 2 1.1786194289073 1
"13855" 47 2 0.572619428907304 1
"13856" 47 2 1.5576194289073 1
"13857" 47 2 1.0356194289073 0
"13858" 47 2 1.0966194289073 1
"13859" 47 2 0.782619428907304 1
"13860" 47 2 0.953619428907303 1
"13861" 47 2 1.3116194289073 1
"13862" 47 2 0.581619428907304 1
"13863" 47 2 1.0006194289073 1
"13864" 47 2 1.0106194289073 1
"13865" 47 2 1.1856194289073 1
"13866" 47 2 0.919619428907304 1
"13867" 47 2 0.804619428907304 1
"13868" 47 2 0.819619428907304 1
"13869" 47 2 0.504619428907303 1
"13870" 47 2 0.862619428907303 1
"13871" 47 2 0.592619428907303 1
"13872" 47 2 1.7426194289073 1
"13873" 47 2 0.537619428907304 1
"13874" 47 2 0.947619428907303 1
"13875" 47 2 0.636619428907303 1
"13876" 47 2 0.744619428907304 1
"13877" 47 2 0.558619428907304 1
"13878" 47 2 0.807619428907304 1
"13879" 47 2 0.638619428907303 1
"13880" 47 2 1.1046194289073 1
"13881" 47 2 0.802619428907304 1
"13882" 47 2 0.765619428907304 1
"13883" 47 2 0.567619428907304 1
"13884" 47 2 1.2996194289073 1
"13885" 47 2 0.713619428907303 1
"13886" 47 2 0.617619428907304 1
"13887" 47 2 1.6326194289073 1
"13888" 47 2 0.755619428907303 1
"13889" 47 2 0.833619428907304 1
"13890" 47 2 1.2996194289073 1
"13891" 47 2 1.0976194289073 1
"13892" 47 2 0.593619428907304 1
"13893" 47 2 0.527619428907304 1
"13894" 47 2 0.648619428907304 1
"13895" 47 2 2.1216194289073 1
"13896" 47 2 0.645619428907304 1
"13897" 47 2 0.592619428907303 1
"13898" 47 2 0.788619428907304 1
"13899" 47 2 0.491619428907304 0
"13900" 47 2 0.640619428907304 1
"13901" 47 2 0.868619428907303 1
"13902" 47 2 0.542619428907304 1
"13903" 47 2 0.635619428907304 1
"13904" 47 2 0.804619428907304 1
"13905" 47 2 0.884619428907303 1
"13906" 47 2 0.632619428907303 1
"13907" 47 2 0.712619428907304 1
"13908" 47 2 1.4046194289073 1
"13909" 47 2 0.968619428907304 1
"13910" 47 2 0.852619428907303 1
"13911" 47 2 1.0636194289073 1
"13912" 47 2 0.821619428907304 1
"13913" 47 2 0.629619428907304 1
"13914" 47 2 1.4636194289073 1
"13915" 47 2 0.547619428907304 1
"13916" 47 2 1.6976194289073 1
"13917" 47 2 0.504619428907303 1
"13918" 47 2 0.492619428907304 1
"13919" 47 2 0.816619428907304 1
"13920" 47 2 0.590619428907304 1
"13921" 47 2 1.1046194289073 1
"13922" 47 2 0.617619428907304 1
"13923" 47 2 0.954619428907304 1
"13924" 47 2 0.549619428907304 1
"13925" 47 2 0.755619428907303 1
"13926" 47 2 0.941619428907303 1
"13927" 47 2 1.1716194289073 1
"13928" 47 2 0.707619428907303 1
"13929" 47 2 0.626619428907303 1
"13930" 47 2 1.0186194289073 1
"13931" 47 2 0.937619428907303 1
"13932" 47 2 0.499619428907303 1
"13933" 47 2 0.567619428907304 1
"13934" 47 2 0.517619428907304 1
"13935" 47 2 0.681619428907304 1
"13936" 47 2 1.6456194289073 1
"13937" 47 2 0.525619428907304 1
"13938" 47 2 0.912619428907304 1
"13939" 47 2 0.976619428907304 1
"13940" 47 2 0.914619428907304 1
"13941" 47 2 0.855619428907304 1
"13942" 47 2 0.580619428907304 1
"13943" 47 2 0.649619428907304 1
"13944" 47 2 0.719619428907303 1
"13945" 47 2 1.1936194289073 1
"13946" 47 2 0.654619428907304 1
"13947" 47 2 0.574619428907304 1
"13948" 47 2 0.654619428907304 1
"13949" 47 2 1.3446194289073 1
"13950" 47 2 0.527619428907304 1
"13951" 47 2 0.671619428907304 1
"13952" 47 2 1.9116194289073 1
"13953" 47 2 0.856619428907303 1
"13954" 47 2 0.658619428907304 1
"13955" 47 2 0.864619428907303 1
"13956" 47 2 0.571619428907304 1
"13957" 47 2 0.944619428907304 1
"13958" 47 2 0.611619428907304 1
"13959" 47 2 2.0296194289073 1
"13960" 47 2 0.903619428907304 1
"13961" 47 2 0.617619428907304 1
"13962" 47 2 0.604619428907303 1
"13963" 47 2 0.540619428907304 1
"13964" 47 2 0.741619428907303 1
"13965" 47 2 1.9776194289073 1
"13966" 47 2 0.496619428907303 1
"13967" 47 2 1.2326194289073 1
"13968" 47 2 0.700619428907304 1
"13969" 47 2 0.661619428907304 1
"13970" 47 2 0.596619428907303 1
"13971" 47 2 0.535619428907304 1
"13972" 47 2 1.2036194289073 1
"13973" 47 2 0.730619428907304 1
"13974" 47 2 1.1736194289073 1
"13975" 47 2 0.612619428907303 1
"13976" 47 2 0.433619428907304 1
"13977" 47 2 0.537619428907304 1
"13978" 47 2 0.600619428907303 1
"13979" 47 2 0.494619428907304 1
"13980" 47 2 0.614619428907303 1
"13981" 47 2 1.3396194289073 1
"13982" 47 2 0.813619428907304 1
"13983" 47 2 0.659619428907304 1
"13984" 47 2 0.632619428907303 1
"13985" 47 2 1.1716194289073 1
"13986" 47 2 1.1296194289073 1
"13987" 47 2 0.720619428907304 1
"13988" 47 2 0.901619428907304 1
"13989" 47 2 1.5046194289073 1
"13990" 47 2 0.660619428907304 1
"13991" 47 2 0.682619428907304 1
"13992" 47 2 1.5126194289073 1
"13993" 47 2 0.911619428907304 1
"13994" 47 2 0.872619428907303 1
"13995" 47 2 0.620619428907303 1
"13996" 47 2 0.521619428907304 1
"13997" 47 2 0.539619428907304 1
"13998" 47 2 0.616619428907303 1
"13999" 47 2 1.0126194289073 1
"14000" 47 2 1.1166194289073 1
"14001" 47 2 1.0456194289073 1
"14002" 47 2 1.6536194289073 1
"14003" 47 2 0.861619428907304 1
"14004" 47 2 0.879619428907304 1
"14005" 47 2 1.1366194289073 1
"14006" 47 2 2.0426194289073 1
"14007" 47 2 0.665619428907304 1
"14008" 47 2 0.921619428907304 1
"14009" 47 2 0.517619428907304 1
"14010" 47 2 0.863619428907304 1
"14011" 47 2 0.883619428907304 1
"14012" 47 2 0.782619428907304 1
"14013" 47 2 0.554619428907304 1
"14014" 47 2 0.548619428907304 1
"14015" 47 2 0.625619428907304 1
"14016" 47 2 0.544619428907304 1
"14017" 47 2 0.545619428907304 1
"14018" 47 2 0.476619428907304 1
"14019" 47 2 0.789619428907304 1
"14020" 47 2 1.2886194289073 1
"14021" 47 2 0.773619428907304 1
"14022" 47 2 0.928619428907304 1
"14023" 47 2 0.673619428907304 1
"14024" 47 2 0.795619428907304 1
"14025" 47 2 0.817619428907304 1
"14026" 47 2 0.447619428907304 1
"14027" 47 2 0.691619428907304 1
"14028" 47 2 0.717619428907303 1
"14029" 47 2 0.572619428907304 1
"14030" 47 2 1.1476194289073 1
"14031" 47 2 0.623619428907304 1
"14032" 47 2 0.596619428907303 1
"14033" 47 2 0.638619428907303 1
"14034" 47 2 0.662619428907304 1
"14035" 47 2 0.464619428907304 1
"14036" 47 2 0.642619428907304 1
"14037" 47 2 0.462619428907304 1
"14038" 47 2 0.500619428907303 1
"14039" 47 2 1.0246194289073 1
"14040" 47 2 0.740619428907304 1
"14041" 47 2 0.882619428907303 1
"14042" 47 2 0.587619428907304 1
"14043" 47 2 0.576619428907304 1
"14044" 47 2 0.716619428907304 1
"14045" 47 2 0.546619428907304 1
"14046" 47 2 0.740619428907304 1
"14047" 47 2 0.521619428907304 1
"14048" 47 2 0.527619428907304 1
"14049" 47 2 0.802619428907304 0
"14050" 47 2 0.561619428907304 1
"14051" 47 2 0.692619428907304 1
"14052" 47 2 1.0386194289073 1
"14053" 47 2 0.620619428907303 1
"14054" 47 2 0.481619428907304 1
"14055" 47 2 0.470619428907304 1
"14056" 47 2 0.710619428907304 1
"14057" 47 2 0.619619428907304 1
"14058" 47 2 0.769619428907304 1
"14059" 47 2 0.625619428907304 1
"14060" 47 2 0.552619428907304 1
"14061" 47 2 0.843619428907304 1
"14062" 47 2 0.552619428907304 1
"14063" 47 2 0.667619428907304 1
"14064" 47 2 1.2416194289073 1
"14065" 47 2 0.673619428907304 1
"14066" 47 2 0.495619428907304 1
"14067" 47 2 1.0466194289073 1
"14068" 47 2 0.795619428907304 1
"14069" 47 2 1.3946194289073 1
"14070" 47 2 1.9596194289073 1
"14071" 47 2 0.493619428907304 1
"14072" 47 2 0.963619428907303 1
"14073" 47 2 1.7606194289073 1
"14074" 47 2 0.950619428907304 1
"14075" 47 2 0.778619428907304 1
"14076" 47 2 1.3506194289073 1
"14077" 47 2 0.651619428907304 1
"14078" 47 2 0.723619428907303 1
"14079" 47 2 0.725619428907303 1
"14080" 47 2 0.586619428907304 1
"14081" 47 2 1.2536194289073 1
"14082" 47 2 0.446619428907304 1
"14083" 47 2 0.865619428907304 1
"14084" 47 2 1.3606194289073 1
"14085" 47 2 0.901619428907304 1
"14086" 47 2 0.991619428907303 1
"14087" 47 2 1.3416194289073 1
"14088" 47 2 1.3396194289073 1
"14089" 47 2 1.2676194289073 1
"14090" 47 2 0.578619428907304 1
"14091" 47 2 0.574619428907304 1
"14092" 47 2 0.787619428907304 1
"14093" 47 2 0.758619428907304 1
"14094" 47 2 0.732619428907304 1
"14095" 47 2 1.0756194289073 1
"14096" 47 2 0.835619428907304 1
"14097" 47 2 0.801619428907304 0
"14098" 47 2 0.716619428907304 1
"14099" 47 2 0.630619428907303 1
"14100" 47 2 0.687619428907304 1
"14101" 48 2 0.465079905504437 1
"14102" 48 2 0.954079905504437 1
"14103" 48 2 0.477079905504437 1
"14104" 48 2 0.500079905504437 1
"14105" 48 2 0.985079905504437 1
"14106" 48 2 0.969079905504437 1
"14107" 48 2 0.514079905504437 1
"14108" 48 2 0.451079905504437 1
"14109" 48 2 0.704079905504437 1
"14110" 48 2 0.754079905504437 1
"14111" 48 2 0.868079905504437 1
"14112" 48 2 0.613079905504437 1
"14113" 48 2 0.652079905504437 1
"14114" 48 2 0.338079905504437 1
"14115" 48 2 0.635079905504437 1
"14116" 48 2 0.346079905504437 1
"14117" 48 2 0.583079905504437 1
"14118" 48 2 0.677079905504437 1
"14119" 48 2 0.480079905504437 1
"14120" 48 2 0.467079905504437 1
"14121" 48 2 0.744079905504437 1
"14122" 48 2 0.467079905504437 0
"14123" 48 2 0.601079905504437 1
"14124" 48 2 1.00107990550444 1
"14125" 48 2 0.403079905504437 1
"14126" 48 2 0.588079905504437 1
"14127" 48 2 1.06607990550444 1
"14128" 48 2 1.71207990550444 0
"14129" 48 2 0.471079905504437 1
"14130" 48 2 0.896079905504437 1
"14131" 48 2 0.935079905504437 1
"14132" 48 2 0.717079905504437 1
"14133" 48 2 0.639079905504437 1
"14134" 48 2 0.465079905504437 1
"14135" 48 2 0.531079905504437 1
"14136" 48 2 0.692079905504437 1
"14137" 48 2 0.546079905504437 1
"14138" 48 2 0.564079905504437 1
"14139" 48 2 0.777079905504437 1
"14140" 48 2 0.993079905504437 1
"14141" 48 2 0.773079905504437 0
"14142" 48 2 0.321079905504437 1
"14143" 48 2 0.741079905504437 1
"14144" 48 2 0.409079905504437 1
"14145" 48 2 0.500079905504437 1
"14146" 48 2 0.453079905504437 1
"14147" 48 2 0.599079905504437 1
"14148" 48 2 0.603079905504437 1
"14149" 48 2 0.827079905504437 1
"14150" 48 2 0.465079905504437 1
"14151" 48 2 1.20407990550444 1
"14152" 48 2 0.798079905504437 1
"14153" 48 2 1.10707990550444 1
"14154" 48 2 2.25807990550444 1
"14155" 48 2 0.613079905504437 1
"14156" 48 2 0.658079905504437 1
"14157" 48 2 0.888079905504437 1
"14158" 48 2 0.661079905504437 1
"14159" 48 2 0.409079905504437 1
"14160" 48 2 0.525079905504437 1
"14161" 48 2 0.561079905504437 1
"14162" 48 2 0.922079905504437 1
"14163" 48 2 0.466079905504437 1
"14164" 48 2 0.701079905504437 1
"14165" 48 2 0.622079905504437 1
"14166" 48 2 0.604079905504437 0
"14167" 48 2 0.524079905504437 1
"14168" 48 2 1.10307990550444 1
"14169" 48 2 0.493079905504437 1
"14170" 48 2 0.653079905504437 1
"14171" 48 2 0.605079905504437 1
"14172" 48 2 0.899079905504437 1
"14173" 48 2 0.643079905504437 1
"14174" 48 2 0.642079905504437 1
"14175" 48 2 1.14707990550444 1
"14176" 48 2 0.659079905504437 1
"14177" 48 2 0.956079905504437 1
"14178" 48 2 0.641079905504437 1
"14179" 48 2 0.549079905504437 1
"14180" 48 2 0.555079905504437 1
"14181" 48 2 0.484079905504437 1
"14182" 48 2 0.559079905504437 1
"14183" 48 2 0.473079905504437 1
"14184" 48 2 0.758079905504437 1
"14185" 48 2 0.451079905504437 1
"14186" 48 2 0.960079905504437 1
"14187" 48 2 0.601079905504437 1
"14188" 48 2 0.334079905504437 1
"14189" 48 2 0.603079905504437 1
"14190" 48 2 0.572079905504437 1
"14191" 48 2 0.941079905504437 1
"14192" 48 2 0.557079905504437 1
"14193" 48 2 0.641079905504437 0
"14194" 48 2 0.784079905504437 1
"14195" 48 2 1.88807990550444 1
"14196" 48 2 0.699079905504437 1
"14197" 48 2 0.653079905504437 1
"14198" 48 2 0.623079905504437 1
"14199" 48 2 0.436079905504437 1
"14200" 48 2 0.380079905504437 1
"14201" 48 2 0.432079905504437 1
"14202" 48 2 1.01207990550444 1
"14203" 48 2 0.617079905504437 1
"14204" 48 2 0.454079905504437 1
"14205" 48 2 0.621079905504437 1
"14206" 48 2 0.489079905504437 1
"14207" 48 2 0.575079905504437 1
"14208" 48 2 0.644079905504437 1
"14209" 48 2 0.697079905504437 1
"14210" 48 2 0.534079905504437 1
"14211" 48 2 0.606079905504437 0
"14212" 48 2 1.05707990550444 1
"14213" 48 2 0.830079905504437 1
"14214" 48 2 0.590079905504437 1
"14215" 48 2 0.504079905504437 1
"14216" 48 2 1.46407990550444 1
"14217" 48 2 1.34007990550444 1
"14218" 48 2 1.58307990550444 1
"14219" 48 2 0.559079905504437 1
"14220" 48 2 0.615079905504437 1
"14221" 48 2 0.590079905504437 1
"14222" 48 2 0.794079905504437 1
"14223" 48 2 0.450079905504437 1
"14224" 48 2 0.411079905504437 1
"14225" 48 2 0.710079905504437 1
"14226" 48 2 0.719079905504437 1
"14227" 48 2 0.441079905504437 1
"14228" 48 2 0.974079905504437 1
"14229" 48 2 0.921079905504437 1
"14230" 48 2 0.374079905504437 1
"14231" 48 2 0.447079905504437 1
"14232" 48 2 0.677079905504437 1
"14233" 48 2 0.446079905504437 1
"14234" 48 2 0.999079905504437 1
"14235" 48 2 1.10907990550444 1
"14236" 48 2 0.627079905504437 0
"14237" 48 2 0.386079905504437 1
"14238" 48 2 0.764079905504437 1
"14239" 48 2 0.900079905504437 1
"14240" 48 2 0.455079905504437 1
"14241" 48 2 0.490079905504437 1
"14242" 48 2 0.859079905504437 1
"14243" 48 2 0.408079905504437 1
"14244" 48 2 0.663079905504437 1
"14245" 48 2 0.849079905504437 1
"14246" 48 2 0.940079905504437 1
"14247" 48 2 0.412079905504437 1
"14248" 48 2 0.961079905504437 1
"14249" 48 2 0.434079905504437 1
"14250" 48 2 0.483079905504437 1
"14251" 48 2 0.547079905504437 1
"14252" 48 2 0.474079905504437 1
"14253" 48 2 0.505079905504437 1
"14254" 48 2 0.890079905504437 1
"14255" 48 2 0.635079905504437 1
"14256" 48 2 0.414079905504437 1
"14257" 48 2 0.545079905504437 1
"14258" 48 2 0.468079905504437 1
"14259" 48 2 0.979079905504437 1
"14260" 48 2 0.633079905504437 1
"14261" 48 2 0.487079905504437 1
"14262" 48 2 0.783079905504437 1
"14263" 48 2 0.447079905504437 1
"14264" 48 2 0.744079905504437 1
"14265" 48 2 0.554079905504437 1
"14266" 48 2 0.343079905504437 1
"14267" 48 2 0.550079905504437 1
"14268" 48 2 0.794079905504437 1
"14269" 48 2 0.643079905504437 1
"14270" 48 2 0.350079905504437 1
"14271" 48 2 0.398079905504437 1
"14272" 48 2 0.851079905504437 1
"14273" 48 2 0.476079905504437 1
"14274" 48 2 0.570079905504437 1
"14275" 48 2 0.498079905504437 1
"14276" 48 2 0.396079905504437 1
"14277" 48 2 0.544079905504437 1
"14278" 48 2 0.631079905504437 1
"14279" 48 2 0.402079905504437 1
"14280" 48 2 0.685079905504437 1
"14281" 48 2 0.654079905504437 1
"14282" 48 2 1.68107990550444 1
"14283" 48 2 0.680079905504437 1
"14284" 48 2 0.392079905504437 1
"14285" 48 2 0.457079905504437 1
"14286" 48 2 0.694079905504437 1
"14287" 48 2 0.742079905504437 1
"14288" 48 2 0.417079905504437 1
"14289" 48 2 0.750079905504437 1
"14290" 48 2 0.880079905504437 1
"14291" 48 2 0.894079905504437 1
"14292" 48 2 0.492079905504437 1
"14293" 48 2 0.678079905504437 1
"14294" 48 2 0.647079905504437 1
"14295" 48 2 2.00807990550444 1
"14296" 48 2 1.07007990550444 0
"14297" 48 2 0.465079905504437 1
"14298" 48 2 0.683079905504437 1
"14299" 48 2 0.829079905504437 1
"14300" 48 2 0.448079905504437 1
"14301" 48 2 0.439079905504437 1
"14302" 48 2 0.511079905504437 1
"14303" 48 2 0.521079905504437 1
"14304" 48 2 0.578079905504437 0
"14305" 48 2 0.429079905504437 1
"14306" 48 2 0.611079905504437 1
"14307" 48 2 1.32507990550444 1
"14308" 48 2 0.403079905504437 1
"14309" 48 2 0.456079905504437 1
"14310" 48 2 0.513079905504437 1
"14311" 48 2 0.564079905504437 1
"14312" 48 2 0.852079905504437 1
"14313" 48 2 0.899079905504437 1
"14314" 48 2 0.667079905504437 1
"14315" 48 2 0.599079905504437 1
"14316" 48 2 0.922079905504437 1
"14317" 48 2 0.431079905504437 1
"14318" 48 2 0.878079905504437 1
"14319" 48 2 0.449079905504437 1
"14320" 48 2 1.04307990550444 1
"14321" 48 2 1.60407990550444 1
"14322" 48 2 0.564079905504437 1
"14323" 48 2 0.537079905504437 1
"14324" 48 2 0.649079905504437 1
"14325" 48 2 0.525079905504437 1
"14326" 48 2 0.373079905504437 1
"14327" 48 2 0.377079905504437 1
"14328" 48 2 1.14907990550444 1
"14329" 48 2 1.09607990550444 1
"14330" 48 2 0.704079905504437 1
"14331" 48 2 1.11707990550444 1
"14332" 48 2 1.09607990550444 1
"14333" 48 2 0.715079905504437 1
"14334" 48 2 1.59307990550444 1
"14335" 48 2 0.516079905504437 1
"14336" 48 2 0.680079905504437 1
"14337" 48 2 0.633079905504437 1
"14338" 48 2 1.06707990550444 1
"14339" 48 2 0.556079905504437 1
"14340" 48 2 0.646079905504437 1
"14341" 48 2 1.58007990550444 1
"14342" 48 2 0.487079905504437 1
"14343" 48 2 0.388079905504437 1
"14344" 48 2 0.582079905504437 1
"14345" 48 2 0.476079905504437 0
"14346" 48 2 0.474079905504437 1
"14347" 48 2 1.09907990550444 1
"14348" 48 2 0.442079905504437 1
"14349" 48 2 0.408079905504437 1
"14350" 48 2 0.706079905504437 1
"14351" 48 2 0.898079905504437 1
"14352" 48 2 0.463079905504437 1
"14353" 48 2 0.584079905504437 1
"14354" 48 2 1.18307990550444 1
"14355" 48 2 0.325079905504437 1
"14356" 48 2 0.602079905504437 1
"14357" 48 2 0.658079905504437 1
"14358" 48 2 0.711079905504437 1
"14359" 48 2 0.774079905504437 1
"14360" 48 2 0.621079905504437 1
"14361" 48 2 0.491079905504437 1
"14362" 48 2 1.94007990550444 1
"14363" 48 2 0.934079905504437 1
"14364" 48 2 0.989079905504437 1
"14365" 48 2 0.621079905504437 0
"14366" 48 2 0.605079905504437 1
"14367" 48 2 1.06007990550444 1
"14368" 48 2 1.81507990550444 1
"14369" 48 2 0.395079905504437 1
"14370" 48 2 0.603079905504437 0
"14371" 48 2 0.523079905504437 1
"14372" 48 2 1.51507990550444 1
"14373" 48 2 0.573079905504437 1
"14374" 48 2 0.581079905504437 1
"14375" 48 2 1.41307990550444 1
"14376" 48 2 1.18607990550444 1
"14377" 48 2 0.653079905504437 1
"14378" 48 2 0.696079905504437 1
"14379" 48 2 0.409079905504437 1
"14380" 48 2 0.707079905504437 1
"14381" 48 2 0.459079905504437 1
"14382" 48 2 0.757079905504437 1
"14383" 48 2 1.76107990550444 1
"14384" 48 2 0.458079905504437 1
"14385" 48 2 0.414079905504437 1
"14386" 48 2 1.19107990550444 1
"14387" 48 2 0.661079905504437 1
"14388" 48 2 1.07107990550444 1
"14389" 48 2 0.508079905504437 1
"14390" 48 2 0.596079905504437 1
"14391" 48 2 0.645079905504437 1
"14392" 48 2 0.508079905504437 1
"14393" 48 2 0.717079905504437 1
"14394" 48 2 0.673079905504437 1
"14395" 48 2 0.624079905504437 1
"14396" 48 2 0.686079905504437 1
"14397" 48 2 1.44607990550444 1
"14398" 48 2 0.342079905504437 1
"14399" 48 2 0.807079905504437 1
"14400" 48 2 0.490079905504437 1
"14401" 49 2 0.895882533797999 1
"14402" 49 2 0.543882533797999 1
"14403" 49 2 0.456882533797999 1
"14404" 49 2 0.887882533797999 1
"14405" 49 2 0.646882533797999 0
"14406" 49 2 0.433882533797999 1
"14407" 49 2 0.385882533797999 1
"14408" 49 2 0.473882533797999 1
"14409" 49 2 0.407882533797999 1
"14410" 49 2 0.382882533797999 1
"14411" 49 2 1.057882533798 1
"14412" 49 2 0.495882533797999 1
"14413" 49 2 0.691882533797999 1
"14414" 49 2 0.436882533797999 1
"14415" 49 2 0.584882533797999 1
"14416" 49 2 0.418882533797999 1
"14417" 49 2 0.393882533797999 1
"14418" 49 2 0.393882533797999 1
"14419" 49 2 0.526882533797999 0
"14420" 49 2 0.674882533797999 1
"14421" 49 2 0.690882533797999 1
"14422" 49 2 0.756882533797999 1
"14423" 49 2 0.987882533798 1
"14424" 49 2 0.439882533797999 1
"14425" 49 2 0.582882533797999 1
"14426" 49 2 0.445882533797999 1
"14427" 49 2 0.479882533797999 1
"14428" 49 2 0.510882533797999 1
"14429" 49 2 0.497882533797999 0
"14430" 49 2 0.441882533797999 0
"14431" 49 2 0.332882533797999 1
"14432" 49 2 0.512882533797999 1
"14433" 49 2 0.622882533797999 0
"14434" 49 2 0.395882533797999 1
"14435" 49 2 0.527882533797999 1
"14436" 49 2 0.367882533797999 1
"14437" 49 2 0.580882533797999 1
"14438" 49 2 0.398882533797999 1
"14439" 49 2 0.523882533797999 1
"14440" 49 2 1.107882533798 1
"14441" 49 2 0.383882533797999 1
"14442" 49 2 0.415882533797999 1
"14443" 49 2 0.881882533797999 1
"14444" 49 2 0.403882533797999 1
"14445" 49 2 0.398882533797999 1
"14446" 49 2 0.453882533797999 1
"14447" 49 2 0.327882533797999 1
"14448" 49 2 0.727882533797999 1
"14449" 49 2 0.395882533797999 0
"14450" 49 2 0.600882533797999 1
"14451" 49 2 0.445882533797999 1
"14452" 49 2 0.459882533797999 1
"14453" 49 2 0.524882533797999 1
"14454" 49 2 0.350882533797999 1
"14455" 49 2 0.956882533797999 0
"14456" 49 2 0.590882533797999 1
"14457" 49 2 0.574882533797999 1
"14458" 49 2 0.459882533797999 1
"14459" 49 2 0.550882533797999 1
"14460" 49 2 1.315882533798 1
"14461" 49 2 1.345882533798 1
"14462" 49 2 1.046882533798 1
"14463" 49 2 0.401882533797999 0
"14464" 49 2 0.858882533798 1
"14465" 49 2 1.223882533798 1
"14466" 49 2 0.623882533797999 1
"14467" 49 2 0.614882533797999 1
"14468" 49 2 0.381882533797999 1
"14469" 49 2 0.506882533797999 1
"14470" 49 2 0.573882533797999 1
"14471" 49 2 0.465882533797999 1
"14472" 49 2 0.416882533797999 1
"14473" 49 2 0.397882533797999 1
"14474" 49 2 0.489882533797999 1
"14475" 49 2 0.406882533797999 1
"14476" 49 2 0.605882533797999 1
"14477" 49 2 0.662882533797999 1
"14478" 49 2 0.451882533797999 1
"14479" 49 2 0.532882533797999 1
"14480" 49 2 0.400882533797999 1
"14481" 49 2 0.402882533797999 1
"14482" 49 2 0.839882533797999 1
"14483" 49 2 0.367882533797999 0
"14484" 49 2 0.477882533797999 1
"14485" 49 2 0.533882533797999 1
"14486" 49 2 0.367882533797999 1
"14487" 49 2 0.567882533797999 1
"14488" 49 2 0.661882533797999 1
"14489" 49 2 0.664882533797999 1
"14490" 49 2 0.403882533797999 1
"14491" 49 2 0.509882533797999 0
"14492" 49 2 0.532882533797999 1
